timestamp,product_id,category,price,quantity,region,customer_age,channel
2024-02-18 13:00:00,P002,electronics,21965.11,2,Chennai,54,online
2024-02-18 14:00:00,P005,food,41975.1,4,Bangalore,19,online
2024-02-18 15:00:00,P006,beauty,8117.91,1,Coimbatore,22,online
2024-02-18 16:00:00,P003,clothing,1346.09,4,Salem,43,online
2024-02-18 17:00:00,P003,clothing,22507.03,4,Salem,58,online
2024-02-18 18:00:00,P008,home,11950.18,4,Chennai,30,retail
2024-02-18 19:00:00,P003,clothing,2575.76,3,Coimbatore,29,online
2024-02-18 20:00:00,P003,clothing,36257.45,1,Bangalore,22,online
2024-02-18 21:00:00,P007,sports,5668.49,3,Salem,19,retail
2024-02-18 22:00:00,P001,electronics,30455.14,3,Hyderabad,21,retail
2024-02-18 23:00:00,P007,sports,14124.38,2,Kochi,44,retail
2024-02-19 00:00:00,P007,sports,8757.45,2,Coimbatore,27,retail
2024-02-19 01:00:00,P008,home,19049.6,4,Mumbai,30,online
2024-02-19 02:00:00,P007,sports,40092.14,4,Mumbai,19,retail
2024-02-19 03:00:00,P003,clothing,19665.47,2,Hyderabad,43,online
2024-02-19 04:00:00,P006,beauty,37563.41,2,Hyderabad,32,retail
2024-02-19 05:00:00,P008,home,6361.77,1,Coimbatore,27,retail
2024-02-19 06:00:00,P008,home,38661.29,4,Kochi,39,retail
2024-02-19 07:00:00,P004,grocery,11922.97,4,Salem,57,online
2024-02-19 08:00:00,P008,home,33901.92,2,Kochi,42,retail
2024-02-19 09:00:00,P004,grocery,28332.5,1,Chennai,32,retail
2024-02-19 10:00:00,P008,home,46464.32,2,Bangalore,30,retail
2024-02-19 11:00:00,P001,electronics,19427.39,2,Bangalore,25,online
2024-02-19 12:00:00,P003,clothing,3401.64,3,Hyderabad,38,online
2024-02-19 13:00:00,P008,home,1055.86,4,Salem,38,retail
2024-02-19 14:00:00,P003,clothing,41360.24,1,Kochi,39,online
2024-02-19 15:00:00,P003,clothing,26284.31,3,Hyderabad,50,retail
2024-02-19 16:00:00,P005,food,38784.68,4,Coimbatore,44,online
2024-02-19 17:00:00,P008,home,11797.84,2,Hyderabad,57,retail
2024-02-19 18:00:00,P002,electronics,17319.68,1,Coimbatore,39,online
2024-02-19 19:00:00,P005,food,1602.18,4,Coimbatore,47,retail
2024-02-19 20:00:00,P002,electronics,48078.47,2,Chennai,26,online
2024-02-19 21:00:00,P003,clothing,33426.61,3,Chennai,52,online
2024-02-19 22:00:00,P003,clothing,46666.93,1,Coimbatore,35,retail
2024-02-19 23:00:00,P005,food,13348.27,4,Delhi,59,retail
2024-02-20 00:00:00,P005,food,30612.03,3,Salem,22,online
2024-02-20 01:00:00,P002,electronics,33957.15,2,Chennai,44,retail
2024-02-20 02:00:00,P004,grocery,15945.73,2,Chennai,23,retail
2024-02-20 03:00:00,P002,electronics,42420.65,4,Bangalore,49,retail
2024-02-20 04:00:00,P005,food,47363.36,2,Hyderabad,25,retail
2024-02-20 05:00:00,P006,beauty,44254.27,1,Bangalore,56,online
2024-02-20 06:00:00,P005,food,36979.44,4,Salem,38,retail
2024-02-20 07:00:00,P006,beauty,13945.49,3,Chennai,35,online
2024-02-20 08:00:00,P001,electronics,14152.64,4,Mumbai,31,online
2024-02-20 09:00:00,P005,food,48171.68,4,Delhi,32,retail
2024-02-20 10:00:00,P001,electronics,613.2,3,Chennai,59,retail
2024-02-20 11:00:00,P004,grocery,35830.89,2,Kochi,43,online
2024-02-20 12:00:00,P002,electronics,35341.68,3,Salem,49,retail
2024-02-20 13:00:00,P006,beauty,31172.21,1,Mumbai,56,retail
2024-02-20 14:00:00,P002,electronics,49506.43,2,Hyderabad,45,online
2024-02-20 15:00:00,P001,electronics,15662.78,4,Hyderabad,56,online
2024-02-20 16:00:00,P006,beauty,17064.6,2,Mumbai,49,online
2024-02-20 17:00:00,P002,electronics,4039.08,2,Hyderabad,30,retail
2024-02-20 18:00:00,P005,food,22195.63,1,Delhi,32,retail
2024-02-20 19:00:00,P003,clothing,13126.32,2,Mumbai,35,online
2024-02-20 20:00:00,P001,electronics,17235.0,2,Salem,56,online
2024-02-20 21:00:00,P002,electronics,41745.13,2,Mumbai,23,retail
2024-02-20 22:00:00,P001,electronics,46780.68,4,Mumbai,28,retail
2024-02-20 23:00:00,P007,sports,9368.08,2,Kochi,49,retail
2024-02-21 00:00:00,P001,electronics,18688.2,3,Kochi,57,online
2024-02-21 01:00:00,P006,beauty,46438.67,2,Bangalore,37,retail
2024-02-21 02:00:00,P007,sports,3184.24,1,Salem,50,retail
2024-02-21 03:00:00,P008,home,4708.79,2,Salem,57,online
2024-02-21 04:00:00,P006,beauty,8223.27,2,Kochi,25,retail
2024-02-21 05:00:00,P003,clothing,29801.12,4,Coimbatore,52,online
2024-02-21 06:00:00,P007,sports,7608.57,3,Coimbatore,22,retail
2024-02-21 07:00:00,P008,home,48407.01,2,Bangalore,52,online
2024-02-21 08:00:00,P005,food,22391.05,3,Delhi,31,online
2024-02-21 09:00:00,P001,electronics,25125.75,1,Coimbatore,38,online
2024-02-21 10:00:00,P002,electronics,12408.26,4,Coimbatore,41,retail
2024-02-21 11:00:00,P004,grocery,23600.92,3,Coimbatore,34,retail
2024-02-21 12:00:00,P001,electronics,33129.49,4,Delhi,35,retail
2024-02-21 13:00:00,P008,home,37583.74,2,Chennai,51,retail
2024-02-21 14:00:00,P001,electronics,37718.02,1,Bangalore,29,online
2024-02-21 15:00:00,P003,clothing,28936.77,4,Kochi,33,retail
2024-02-21 16:00:00,P005,food,45227.55,2,Coimbatore,21,retail
2024-02-21 17:00:00,P004,grocery,40888.65,3,Hyderabad,42,online
2024-02-21 18:00:00,P007,sports,37876.7,1,Mumbai,51,online
2024-02-21 19:00:00,P007,sports,2874.72,1,Chennai,45,online
2024-02-21 20:00:00,P007,sports,443.21,3,Delhi,28,online
2024-02-21 21:00:00,P008,home,10701.12,3,Delhi,30,retail
2024-02-21 22:00:00,P006,beauty,33209.83,1,Delhi,48,online
2024-02-21 23:00:00,P006,beauty,20618.75,4,Coimbatore,42,retail
2024-02-22 00:00:00,P002,electronics,20180.07,1,Mumbai,56,retail
2024-02-22 01:00:00,P004,grocery,44240.89,3,Mumbai,27,online
2024-02-22 02:00:00,P007,sports,44788.59,4,Chennai,41,online
2024-02-22 03:00:00,P006,beauty,45467.85,2,Bangalore,18,online
2024-02-22 04:00:00,P008,home,15762.52,1,Delhi,42,online
2024-02-22 05:00:00,P002,electronics,34583.69,3,Hyderabad,45,online
2024-02-22 06:00:00,P005,food,13654.5,2,Hyderabad,53,retail
2024-02-22 07:00:00,P002,electronics,9611.43,1,Hyderabad,35,online
2024-02-22 08:00:00,P006,beauty,9313.16,1,Delhi,23,retail
2024-02-22 09:00:00,P003,clothing,17171.17,4,Coimbatore,19,online
2024-02-22 10:00:00,P008,home,21554.89,3,Chennai,20,retail
2024-02-22 11:00:00,P003,clothing,41564.36,2,Delhi,25,retail
2024-02-22 12:00:00,P007,sports,6082.57,1,Hyderabad,48,retail
2024-02-22 13:00:00,P003,clothing,36772.8,4,Mumbai,36,online
2024-02-22 14:00:00,P007,sports,26619.6,2,Delhi,23,online
2024-02-22 15:00:00,P007,sports,14468.47,2,Mumbai,31,online
2024-02-22 16:00:00,P006,beauty,24691.7,1,Salem,20,retail
2024-02-22 17:00:00,P003,clothing,15067.11,2,Delhi,18,retail
2024-02-22 18:00:00,P007,sports,29844.49,1,Salem,47,online
2024-02-22 19:00:00,P004,grocery,21748.81,4,Chennai,36,online
2024-02-22 20:00:00,P005,food,8303.84,4,Delhi,36,retail
2024-02-22 21:00:00,P002,electronics,5917.5,2,Coimbatore,26,retail
2024-02-22 22:00:00,P002,electronics,27380.11,1,Coimbatore,24,online
2024-02-22 23:00:00,P006,beauty,45130.41,3,Bangalore,54,online
2024-02-23 00:00:00,P003,clothing,17263.49,4,Bangalore,58,online
2024-02-23 01:00:00,P003,clothing,36676.71,1,Hyderabad,24,retail
2024-02-23 02:00:00,P007,sports,32967.2,1,Kochi,26,retail
2024-02-23 03:00:00,P008,home,46584.59,1,Mumbai,21,online
2024-02-23 04:00:00,P001,electronics,41066.95,2,Bangalore,42,online
2024-02-23 05:00:00,P007,sports,28373.6,3,Coimbatore,29,online
2024-02-23 06:00:00,P005,food,32885.82,2,Mumbai,23,online
2024-02-23 07:00:00,P004,grocery,44929.48,4,Kochi,35,online
2024-02-23 08:00:00,P002,electronics,20035.99,2,Bangalore,57,retail
2024-02-23 09:00:00,P007,sports,16407.06,1,Chennai,38,online
2024-02-23 10:00:00,P001,electronics,639.47,2,Salem,32,retail
2024-02-23 11:00:00,P001,electronics,41344.9,1,Bangalore,20,retail
2024-02-23 12:00:00,P007,sports,40068.94,3,Delhi,19,retail
2024-02-23 13:00:00,P006,beauty,5312.28,2,Bangalore,58,retail
2024-02-23 14:00:00,P002,electronics,28885.18,2,Delhi,57,retail
2024-02-23 15:00:00,P006,beauty,23252.69,2,Chennai,21,retail
2024-02-23 16:00:00,P004,grocery,6023.58,1,Coimbatore,49,retail
2024-02-23 17:00:00,P001,electronics,49030.35,1,Hyderabad,19,retail
2024-02-23 18:00:00,P001,electronics,10813.32,2,Chennai,46,online
2024-02-23 19:00:00,P005,food,3454.99,2,Hyderabad,19,online
2024-02-23 20:00:00,P004,grocery,29782.88,3,Bangalore,51,online
2024-02-23 21:00:00,P001,electronics,36969.45,3,Coimbatore,44,online
2024-02-23 22:00:00,P004,grocery,1718.93,4,Kochi,56,online
2024-02-23 23:00:00,P002,electronics,32970.01,3,Bangalore,55,retail
2024-02-24 00:00:00,P003,clothing,26661.36,3,Chennai,35,retail
2024-02-24 01:00:00,P001,electronics,5252.92,3,Kochi,53,retail
2024-02-24 02:00:00,P005,food,8708.94,1,Salem,36,retail
2024-02-24 03:00:00,P002,electronics,28441.92,3,Kochi,44,retail
2024-02-24 04:00:00,P007,sports,14888.24,3,Chennai,37,online
2024-02-24 05:00:00,P004,grocery,46921.95,2,Mumbai,38,online
2024-02-24 06:00:00,P007,sports,40955.14,1,Kochi,40,retail
2024-02-24 07:00:00,P006,beauty,49180.0,4,Chennai,47,online
2024-02-24 08:00:00,P002,electronics,13057.57,4,Mumbai,42,online
2024-02-24 09:00:00,P007,sports,48489.21,3,Bangalore,48,online
2024-02-24 10:00:00,P008,home,21618.57,4,Mumbai,44,online
2024-02-24 11:00:00,P008,home,17441.19,4,Coimbatore,51,online
2024-02-24 12:00:00,P001,electronics,2612.44,4,Salem,25,retail
2024-02-24 13:00:00,P004,grocery,2732.99,3,Mumbai,36,online
2024-02-24 14:00:00,P003,clothing,34631.36,4,Coimbatore,58,online
2024-02-24 15:00:00,P002,electronics,22950.66,3,Coimbatore,43,retail
2024-02-24 16:00:00,P001,electronics,11403.43,2,Coimbatore,45,retail
2024-02-24 17:00:00,P005,food,30737.12,2,Mumbai,21,retail
2024-02-24 18:00:00,P006,beauty,12717.62,4,Chennai,48,retail
2024-02-24 19:00:00,P004,grocery,28923.82,2,Delhi,33,retail
2024-02-24 20:00:00,P002,electronics,18024.52,3,Chennai,27,retail
2024-02-24 21:00:00,P008,home,41195.26,2,Salem,55,retail
2024-02-24 22:00:00,P002,electronics,41052.74,4,Chennai,27,retail
2024-02-24 23:00:00,P003,clothing,23919.78,3,Hyderabad,26,online
2024-02-25 00:00:00,P008,home,17605.87,1,Chennai,56,retail
2024-02-25 01:00:00,P003,clothing,18191.73,3,Chennai,53,retail
2024-02-25 02:00:00,P005,food,40305.15,2,Chennai,53,online
2024-02-25 03:00:00,P006,beauty,16476.16,1,Bangalore,36,retail
2024-02-25 04:00:00,P005,food,10532.06,3,Salem,36,retail
2024-02-25 05:00:00,P001,electronics,4325.95,1,Hyderabad,29,retail
2024-02-25 06:00:00,P001,electronics,23387.99,1,Chennai,30,retail
2024-02-25 07:00:00,P005,food,24158.39,1,Delhi,42,online
2024-02-25 08:00:00,P006,beauty,42061.34,3,Salem,53,online
2024-02-25 09:00:00,P005,food,11139.81,2,Kochi,42,retail
2024-02-25 10:00:00,P006,beauty,19111.46,3,Bangalore,45,online
2024-02-25 11:00:00,P006,beauty,40439.45,2,Mumbai,59,online
2024-02-25 12:00:00,P007,sports,41198.82,3,Delhi,56,online
2024-02-25 13:00:00,P008,home,19292.09,3,Chennai,47,online
2024-02-25 14:00:00,P004,grocery,23010.29,3,Delhi,22,online
2024-02-25 15:00:00,P006,beauty,15233.97,2,Hyderabad,34,online
2024-02-25 16:00:00,P003,clothing,46634.49,3,Bangalore,35,retail
2024-02-25 17:00:00,P006,beauty,6020.32,1,Hyderabad,38,retail
2024-02-25 18:00:00,P006,beauty,46694.1,3,Mumbai,39,online
2024-02-25 19:00:00,P006,beauty,34224.94,1,Mumbai,56,online
2024-02-25 20:00:00,P007,sports,26625.45,4,Delhi,23,online
2024-02-25 21:00:00,P008,home,1729.69,4,Bangalore,33,retail
2024-02-25 22:00:00,P007,sports,23832.25,2,Kochi,19,retail
2024-02-25 23:00:00,P001,electronics,20446.63,2,Delhi,18,retail
2024-02-26 00:00:00,P007,sports,8144.82,4,Salem,47,retail
2024-02-26 01:00:00,P003,clothing,32854.84,3,Bangalore,54,retail
2024-02-26 02:00:00,P003,clothing,48560.43,3,Coimbatore,40,retail
2024-02-26 03:00:00,P007,sports,28153.22,3,Mumbai,18,online
2024-02-26 04:00:00,P008,home,35766.19,4,Kochi,36,retail
2024-02-26 05:00:00,P005,food,3515.68,1,Delhi,20,retail
2024-02-26 06:00:00,P004,grocery,20941.58,2,Mumbai,19,retail
2024-02-26 07:00:00,P008,home,5906.29,1,Coimbatore,54,online
2024-02-26 08:00:00,P007,sports,30678.51,4,Kochi,34,retail
2024-02-26 09:00:00,P006,beauty,46930.26,1,Mumbai,45,online
2024-02-26 10:00:00,P002,electronics,33122.71,3,Coimbatore,35,online
2024-02-26 11:00:00,P004,grocery,3932.47,3,Coimbatore,50,retail
2024-02-26 12:00:00,P004,grocery,17797.84,1,Mumbai,32,retail
2024-02-26 13:00:00,P003,clothing,27578.1,4,Delhi,39,retail
2024-02-26 14:00:00,P004,grocery,20220.07,1,Mumbai,58,online
2024-02-26 15:00:00,P007,sports,41698.84,3,Hyderabad,44,retail
2024-02-26 16:00:00,P006,beauty,40752.08,3,Bangalore,54,online
2024-02-26 17:00:00,P006,beauty,30630.37,4,Bangalore,49,online
2024-02-26 18:00:00,P001,electronics,18735.55,1,Kochi,36,retail
2024-02-26 19:00:00,P006,beauty,12841.29,3,Salem,45,retail
2024-02-26 20:00:00,P008,home,5383.13,3,Mumbai,45,retail
2024-02-26 21:00:00,P006,beauty,17809.39,1,Delhi,27,online
2024-02-26 22:00:00,P003,clothing,20717.31,1,Hyderabad,37,retail
2024-02-26 23:00:00,P006,beauty,33823.56,2,Bangalore,42,online
2024-02-27 00:00:00,P001,electronics,32942.18,4,Bangalore,38,retail
2024-02-27 01:00:00,P002,electronics,3598.4,4,Delhi,31,online
2024-02-27 02:00:00,P007,sports,19823.44,1,Hyderabad,39,retail
2024-02-27 03:00:00,P003,clothing,9170.77,4,Chennai,43,retail
2024-02-27 04:00:00,P008,home,7924.95,3,Hyderabad,28,online
2024-02-27 05:00:00,P002,electronics,41382.38,1,Delhi,24,online
2024-02-27 06:00:00,P003,clothing,2191.57,1,Bangalore,34,retail
2024-02-27 07:00:00,P005,food,21017.23,1,Salem,35,online
2024-02-27 08:00:00,P004,grocery,8493.36,2,Chennai,24,online
2024-02-27 09:00:00,P005,food,43978.58,4,Delhi,37,online
2024-02-27 10:00:00,P006,beauty,27896.32,2,Delhi,55,online
2024-02-27 11:00:00,P002,electronics,11645.89,3,Coimbatore,28,retail
2024-02-27 12:00:00,P006,beauty,25171.12,4,Hyderabad,33,online
2024-02-27 13:00:00,P004,grocery,36601.17,2,Coimbatore,44,retail
2024-02-27 14:00:00,P003,clothing,47910.09,1,Chennai,28,retail
2024-02-27 15:00:00,P004,grocery,11100.26,2,Chennai,33,retail
2024-02-27 16:00:00,P001,electronics,44320.47,1,Chennai,40,online
2024-02-27 17:00:00,P004,grocery,46721.78,2,Kochi,29,retail
2024-02-27 18:00:00,P001,electronics,45829.39,2,Hyderabad,57,retail
2024-02-27 19:00:00,P004,grocery,31807.18,2,Delhi,20,retail
2024-02-27 20:00:00,P007,sports,31528.05,1,Mumbai,19,retail
2024-02-27 21:00:00,P001,electronics,20220.21,2,Salem,55,retail
2024-02-27 22:00:00,P002,electronics,37644.65,4,Salem,41,online
2024-02-27 23:00:00,P006,beauty,26611.57,4,Delhi,46,retail
2024-02-28 00:00:00,P008,home,33904.16,4,Coimbatore,51,online
2024-02-28 01:00:00,P006,beauty,21480.05,1,Delhi,37,retail
2024-02-28 02:00:00,P005,food,36601.67,1,Coimbatore,35,retail
2024-02-28 03:00:00,P006,beauty,41241.13,4,Mumbai,31,online
2024-02-28 04:00:00,P003,clothing,7407.17,4,Coimbatore,35,online
2024-02-28 05:00:00,P007,sports,41663.19,4,Hyderabad,19,retail
2024-02-28 06:00:00,P004,grocery,27060.8,3,Bangalore,18,retail
2024-02-28 07:00:00,P005,food,42248.83,4,Coimbatore,37,retail
2024-02-28 08:00:00,P003,clothing,21621.96,2,Chennai,51,retail
2024-02-28 09:00:00,P003,clothing,19014.12,3,Coimbatore,58,retail
2024-02-28 10:00:00,P001,electronics,45761.53,3,Chennai,58,online
2024-02-28 11:00:00,P006,beauty,12633.35,1,Kochi,28,retail
2024-02-28 12:00:00,P002,electronics,42226.2,2,Bangalore,44,retail
2024-02-28 13:00:00,P008,home,24252.63,1,Bangalore,40,online
2024-02-28 14:00:00,P002,electronics,25753.36,1,Mumbai,55,online
2024-02-28 15:00:00,P005,food,15492.57,2,Hyderabad,20,retail
2024-02-28 16:00:00,P007,sports,28694.81,1,Delhi,29,online
2024-02-28 17:00:00,P002,electronics,16328.04,2,Hyderabad,47,online
2024-02-28 18:00:00,P004,grocery,2059.54,2,Salem,48,online
2024-02-28 19:00:00,P002,electronics,13672.73,1,Kochi,40,retail
2024-02-28 20:00:00,P005,food,418.31,4,Mumbai,18,retail
2024-02-28 21:00:00,P008,home,48919.9,1,Hyderabad,58,retail
2024-02-28 22:00:00,P002,electronics,48290.79,3,Chennai,37,online
2024-02-28 23:00:00,P004,grocery,19818.25,1,Kochi,23,retail
2024-02-29 00:00:00,P001,electronics,36445.71,2,Bangalore,28,retail
2024-02-29 01:00:00,P007,sports,17355.72,3,Delhi,52,online
2024-02-29 02:00:00,P005,food,33587.55,2,Delhi,21,retail
2024-02-29 03:00:00,P001,electronics,40290.96,4,Chennai,46,online
2024-02-29 04:00:00,P001,electronics,47343.14,4,Mumbai,27,online
2024-02-29 05:00:00,P001,electronics,20070.59,3,Mumbai,46,online
2024-02-29 06:00:00,P003,clothing,39186.57,4,Kochi,55,online
2024-02-29 07:00:00,P007,sports,13369.83,4,Bangalore,18,retail
2024-02-29 08:00:00,P008,home,49517.58,1,Hyderabad,57,retail
2024-02-29 09:00:00,P006,beauty,1385.9,1,Chennai,25,retail
2024-02-29 10:00:00,P007,sports,30216.09,4,Chennai,55,online
2024-02-29 11:00:00,P003,clothing,33009.35,4,Bangalore,34,retail
2024-02-29 12:00:00,P006,beauty,34433.47,1,Chennai,36,retail
2024-02-29 13:00:00,P007,sports,6107.34,4,Delhi,50,online
2024-02-29 14:00:00,P001,electronics,46932.64,4,Hyderabad,32,online
2024-02-29 15:00:00,P005,food,9141.05,2,Hyderabad,48,retail
2024-02-29 16:00:00,P006,beauty,31175.39,4,Hyderabad,38,online
2024-02-29 17:00:00,P004,grocery,11211.54,3,Bangalore,20,retail
2024-02-29 18:00:00,P004,grocery,15430.1,2,Coimbatore,19,online
2024-02-29 19:00:00,P002,electronics,27368.28,3,Coimbatore,52,online
2024-02-29 20:00:00,P006,beauty,20917.95,4,Mumbai,58,retail
2024-02-29 21:00:00,P005,food,8095.26,1,Mumbai,33,online
2024-02-29 22:00:00,P008,home,8629.73,2,Delhi,38,online
2024-02-29 23:00:00,P003,clothing,20965.42,1,Chennai,29,online
2024-03-01 00:00:00,P001,electronics,37888.42,2,Hyderabad,45,retail
2024-03-01 01:00:00,P002,electronics,44908.44,1,Chennai,29,retail
2024-03-01 02:00:00,P004,grocery,4297.97,2,Bangalore,50,retail
2024-03-01 03:00:00,P003,clothing,19715.88,2,Chennai,37,online
2024-03-01 04:00:00,P003,clothing,5102.25,3,Salem,57,online
2024-03-01 05:00:00,P001,electronics,927.96,1,Coimbatore,38,online
2024-03-01 06:00:00,P008,home,33119.76,3,Chennai,56,online
2024-03-01 07:00:00,P008,home,30162.23,3,Chennai,58,retail
2024-03-01 08:00:00,P006,beauty,8234.65,1,Kochi,59,retail
2024-03-01 09:00:00,P004,grocery,11767.26,2,Delhi,53,online
2024-03-01 10:00:00,P008,home,1283.02,3,Chennai,39,retail
2024-03-01 11:00:00,P005,food,41763.87,1,Salem,43,retail
2024-03-01 12:00:00,P008,home,48737.06,2,Coimbatore,24,retail
2024-03-01 13:00:00,P003,clothing,6859.43,3,Kochi,24,online
2024-03-01 14:00:00,P001,electronics,11650.61,3,Delhi,25,retail
2024-03-01 15:00:00,P005,food,43433.64,3,Bangalore,43,retail
2024-03-01 16:00:00,P006,beauty,46330.54,2,Mumbai,41,retail
2024-03-01 17:00:00,P004,grocery,21039.41,3,Bangalore,41,retail
2024-03-01 18:00:00,P006,beauty,2626.06,2,Coimbatore,57,retail
2024-03-01 19:00:00,P003,clothing,2065.65,4,Mumbai,29,online
2024-03-01 20:00:00,P005,food,28740.1,3,Bangalore,25,retail
2024-03-01 21:00:00,P005,food,19705.47,4,Delhi,26,retail
2024-03-01 22:00:00,P005,food,1529.76,1,Salem,20,online
2024-03-01 23:00:00,P003,clothing,29204.29,3,Chennai,38,retail
2024-03-02 00:00:00,P003,clothing,664.0,1,Coimbatore,48,online
2024-03-02 01:00:00,P006,beauty,39389.86,1,Mumbai,41,online
2024-03-02 02:00:00,P002,electronics,15391.0,1,Kochi,21,online
2024-03-02 03:00:00,P006,beauty,2108.87,4,Chennai,37,online
2024-03-02 04:00:00,P004,grocery,29458.78,2,Bangalore,33,retail
2024-03-02 05:00:00,P001,electronics,19944.45,4,Bangalore,27,retail
2024-03-02 06:00:00,P005,food,48692.64,4,Kochi,43,online
2024-03-02 07:00:00,P002,electronics,27255.51,1,Salem,46,retail
2024-03-02 08:00:00,P001,electronics,13834.44,3,Delhi,22,online
2024-03-02 09:00:00,P002,electronics,35501.0,2,Delhi,28,retail
2024-03-02 10:00:00,P008,home,13647.45,1,Kochi,46,retail
2024-03-02 11:00:00,P008,home,45221.74,2,Coimbatore,32,online
2024-03-02 12:00:00,P007,sports,18798.63,4,Kochi,23,retail
2024-03-02 13:00:00,P008,home,27538.44,2,Bangalore,32,online
2024-03-02 14:00:00,P006,beauty,2623.6,2,Salem,37,retail
2024-03-02 15:00:00,P008,home,21363.45,3,Salem,51,retail
2024-03-02 16:00:00,P003,clothing,41634.94,1,Hyderabad,19,retail
2024-03-02 17:00:00,P005,food,40301.88,2,Kochi,33,online
2024-03-02 18:00:00,P006,beauty,11293.5,2,Coimbatore,36,online
2024-03-02 19:00:00,P001,electronics,11381.35,4,Bangalore,51,online
2024-03-02 20:00:00,P007,sports,40883.54,4,Chennai,31,retail
2024-03-02 21:00:00,P007,sports,46526.88,2,Delhi,41,online
2024-03-02 22:00:00,P007,sports,4858.51,1,Delhi,45,online
2024-03-02 23:00:00,P001,electronics,22557.93,2,Delhi,49,online
2024-03-03 00:00:00,P001,electronics,16938.97,2,Salem,54,retail
2024-03-03 01:00:00,P001,electronics,43547.35,3,Delhi,27,retail
2024-03-03 02:00:00,P001,electronics,4267.89,1,Kochi,26,retail
2024-03-03 03:00:00,P007,sports,10635.18,3,Hyderabad,41,retail
2024-03-03 04:00:00,P007,sports,37648.17,1,Coimbatore,53,online
2024-03-03 05:00:00,P002,electronics,2659.56,1,Coimbatore,46,retail
2024-03-03 06:00:00,P006,beauty,24677.52,1,Mumbai,46,online
2024-03-03 07:00:00,P005,food,22161.14,3,Delhi,40,retail
2024-03-03 08:00:00,P008,home,16786.62,3,Bangalore,44,online
2024-03-03 09:00:00,P008,home,19789.16,3,Salem,48,online
2024-03-03 10:00:00,P003,clothing,26544.04,4,Bangalore,24,retail
2024-03-03 11:00:00,P007,sports,8152.23,3,Delhi,21,online
2024-03-03 12:00:00,P003,clothing,28642.59,4,Hyderabad,31,online
2024-03-03 13:00:00,P006,beauty,40291.07,4,Chennai,59,online
2024-03-03 14:00:00,P006,beauty,38032.03,4,Delhi,59,online
2024-03-03 15:00:00,P003,clothing,7779.61,2,Chennai,27,retail
2024-03-03 16:00:00,P007,sports,7547.55,2,Chennai,51,retail
2024-03-03 17:00:00,P003,clothing,13481.9,2,Coimbatore,43,online
2024-03-03 18:00:00,P008,home,18117.63,4,Salem,40,retail
2024-03-03 19:00:00,P002,electronics,20481.93,4,Delhi,26,online
2024-03-03 20:00:00,P008,home,34016.89,1,Bangalore,54,online
2024-03-03 21:00:00,P004,grocery,2928.35,4,Bangalore,25,retail
2024-03-03 22:00:00,P007,sports,1830.17,2,Hyderabad,31,online
2024-03-03 23:00:00,P007,sports,19656.34,4,Chennai,24,retail
2024-03-04 00:00:00,P005,food,34888.47,4,Salem,24,online
2024-03-04 01:00:00,P001,electronics,9752.42,1,Salem,26,retail
2024-03-04 02:00:00,P004,grocery,32111.07,4,Hyderabad,20,retail
2024-03-04 03:00:00,P006,beauty,13065.42,3,Kochi,31,online
2024-03-04 04:00:00,P007,sports,44315.7,1,Salem,34,retail
2024-03-04 05:00:00,P003,clothing,44794.93,4,Salem,39,online
2024-03-04 06:00:00,P004,grocery,14934.63,4,Bangalore,43,retail
2024-03-04 07:00:00,P005,food,11576.69,1,Hyderabad,45,online
2024-03-04 08:00:00,P006,beauty,20624.07,4,Delhi,31,retail
2024-03-04 09:00:00,P001,electronics,12102.53,2,Salem,26,retail
2024-03-04 10:00:00,P001,electronics,33651.95,3,Salem,43,retail
2024-03-04 11:00:00,P005,food,41320.63,3,Bangalore,19,online
2024-03-04 12:00:00,P005,food,33687.3,2,Delhi,28,retail
2024-03-04 13:00:00,P003,clothing,41235.09,4,Delhi,34,online
2024-03-04 14:00:00,P007,sports,19909.91,4,Salem,51,retail
2024-03-04 15:00:00,P001,electronics,7900.22,3,Bangalore,36,retail
2024-03-04 16:00:00,P006,beauty,36923.75,4,Kochi,56,online
2024-03-04 17:00:00,P004,grocery,18087.68,3,Coimbatore,35,retail
2024-03-04 18:00:00,P006,beauty,33596.41,3,Mumbai,30,online
2024-03-04 19:00:00,P002,electronics,13605.13,2,Bangalore,22,online
2024-03-04 20:00:00,P002,electronics,4153.36,3,Bangalore,40,online
2024-03-04 21:00:00,P005,food,49629.83,4,Salem,41,online
2024-03-04 22:00:00,P003,clothing,7894.46,4,Bangalore,46,online
2024-03-04 23:00:00,P002,electronics,49422.21,1,Hyderabad,25,retail
2024-03-05 00:00:00,P001,electronics,48866.27,4,Chennai,43,online
2024-03-05 01:00:00,P006,beauty,39711.52,1,Chennai,32,retail
2024-03-05 02:00:00,P006,beauty,33005.21,3,Kochi,18,online
2024-03-05 03:00:00,P005,food,28932.57,4,Delhi,45,online
2024-03-05 04:00:00,P007,sports,43318.47,2,Bangalore,31,retail
2024-03-05 05:00:00,P007,sports,14543.03,2,Delhi,59,retail
2024-03-05 06:00:00,P004,grocery,23437.29,2,Hyderabad,51,online
2024-03-05 07:00:00,P005,food,31007.56,3,Salem,48,online
2024-03-05 08:00:00,P008,home,20618.4,3,Salem,23,retail
2024-03-05 09:00:00,P004,grocery,21431.57,1,Mumbai,22,retail
2024-03-05 10:00:00,P008,home,16581.2,2,Coimbatore,48,online
